YearQuarterId,YearGroupId,Year,Quarter,FailureUnit,Zone,ZoneCategory,Location,Capital,Region,Direction,LocationCategory,CalandarYear
2015-Q3,G2015,1/7/2015,Q3,542,4,VeryHigh,Bretagne,Rennes,Bretagne,NorthWest,R,2015
2015-Q3,G2015,1/7/2015,Q3,1166,4,VeryHigh,Nouvelle-Aquitaine,Bordeaux,Nouvelle-Aquitaine,SouthWest,R,2015
2015-Q3,G2015,1/7/2015,Q3,149,3,High,LaRéunion,Saint-Denis,Nil,Nil,C,2015
2015-Q3,G2015,1/7/2015,Q3,0,1,Low,FrenchTeritories,Nil,Nil,Nil,C,2015
2015-Q3,G2015,1/7/2015,Q3,58,2,Medium,Guadeloupe,Basse-Terre,Nil,Nil,C,2015
2015-Q3,G2015,1/7/2015,Q3,25,1,Low,FrenchGuiana,Cayenne,Nil,Nil,C,2015
2015-Q3,G2015,1/7/2015,Q3,75,2,Medium,Martinique,Fort-de-France,Nil,Nil,C,2015
2016-Q3,G2016,1/7/2016,Q3,30,1,Low,Ariège,Foix,Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,46,2,Medium,Cher,Bourges,Centre-ValdeLoire,Central,D,2016
2016-Q3,G2016,1/7/2016,Q3,106,3,High,Côtes-d'Armor,SaintBrieuc,Bretagne,NorthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,82,2,Medium,Dordogne,"	Périgueux",Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,73,2,Medium,Doubs,"	Besançon",Bourgogne-Franche-Comté,East,D,2016
2016-Q3,G2016,1/7/2016,Q3,112,3,High,Drôme,Valence,Bourgogne-Franche-Comté,East,D,2016
2016-Q3,G2016,1/7/2016,Q3,34,1,Low,Gers,"	Auch",Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,45,2,Medium,Haute-Corse,"	Bastia",Corse,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,44,1,Low,Hautes-Pyrénées,Tarbes,Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,209,4,VeryHigh,Hauts-de-Seine,Nanterre,Île-de-France,NorthCentral,D,2016
2016-Q3,G2016,1/7/2016,Q3,149,3,High,Ille-et-Vilaine,"	Rennes",Bretagne,NorthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,87,2,Medium,Indre-et-Loire,"	Tours",Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,31,1,Low,Jura,LonsleSaunier,Bourgogne-Franche-Comté,East,D,2016
2016-Q3,G2016,1/7/2016,Q3,74,2,Medium,Landes,MontdeMarsan,Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,203,3,High,Loire-Atlantique,"	Nantes",PaysdelaLoire,West,D,2016
2016-Q3,G2016,1/7/2016,Q3,28,1,Low,Lot,"	Cahors",Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,62,2,Medium,Lot-et-Garonne,"	Agen",Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,99,3,High,Meurthe-et-Moselle,Nancy,GrandEst,NorthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,119,3,High,Pyrénées-Orientales,"	Perpignan",Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,120,3,High,Saône-et-Loire,Macon,Bourgogne-Franche-Comté,East,D,2016
2016-Q3,G2016,1/7/2016,Q3,90,2,Medium,Savoie,"	Savoie",Auvergne-Rhône-Alpes,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,103,3,High,Ain,BourgenBresse,Auvergne-Rhône-Alpes,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,126,3,High,Aisne,Laon,Hauts-de-France,North,D,2016
2016-Q3,G2016,1/7/2016,Q3,54,2,Medium,Allier,Vichy,Auvergne-Rhône-Alpes,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,33,1,Low,Alpes-de-Haute-Provence,Digne,Provence-Alpes-Côted'Azur,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,255,4,VeryHigh,Alpes-Maritimes,Nice,Provence-Alpes-Côted'Azur,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,33,1,Low,Ardèche,Privas,Auvergne-Rhône-Alpes,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,42,1,Low,Ardennes,"	Charleville-Mézièes",GrandEst,NorthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,55,2,Medium,Aube,Troyes,GrandEst,NorthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,70,2,Medium,Aude,Carcassonne,Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,35,1,Low,Aveyron,Rodez,Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,174,3,High,Bas-Rhin,Strasbourg,GrandEst,NorthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,472,4,VeryHigh,Bouches-du-Rhône,Marseille,Provence-Alpes-Côted'Azur,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,109,3,High,Calvados,Caen,Normandie,North,D,2016
2016-Q3,G2016,1/7/2016,Q3,16,1,Low,Cantal,Aurillac,Auvergne-Rhône-Alpes,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,61,2,Medium,Charente,Angoulême,Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,139,3,High,Charente-Maritime,LaRochelle,Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,35,1,Low,Corrèze,Brive,Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,51,2,Medium,Corse-du-Sud,"	Ajaccio",Corse,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,89,2,Medium,Côte-d'Or,"	Dijon",Bourgogne-Franche-Comté,East,D,2016
2016-Q3,G2016,1/7/2016,Q3,16,1,Low,Creuse,"	Guéret",Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,54,2,Medium,Deux-Sèvres,"	Niort",Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,180,3,High,Essonne,"	Evry",Île-de-France,NorthCentral,D,2016
2016-Q3,G2016,1/7/2016,Q3,83,2,Medium,Eure,"	Evreux",Normandie,North,D,2016
2016-Q3,G2016,1/7/2016,Q3,64,2,Medium,Eure-et-Loir,Chartres,Centre-ValdeLoire,Central,D,2016
2016-Q3,G2016,1/7/2016,Q3,119,3,High,Finistère,"	Brest",Bretagne,NorthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,128,3,High,Gard,"	Nîmes",Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,296,4,VeryHigh,Gironde,"	Bordeaux",Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,130,3,High,Haut-Rhin,Colmar,GrandEst,NorthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,185,3,High,Haute-Garonne,Toulouse,Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,33,1,Low,Haute-Loire,"	LePuy",Auvergne-Rhône-Alpes,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,32,1,Low,Haute-Marne,Chaumont,GrandEst,NorthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,21,1,Low,Haute-Saône,Vesol,Bourgogne-Franche-Comté,East,D,2016
2016-Q3,G2016,1/7/2016,Q3,127,3,High,Haute-Savoie,Annecy,Auvergne-Rhône-Alpes,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,36,1,Low,Hautes-Alpes,Gap,Provence-Alpes-Côted'Azur,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,242,4,VeryHigh,Hérault,Montpellier,Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,34,1,Low,Indre,Châteauroux,Centre-ValdeLoire,Central,D,2016
2016-Q3,G2016,1/7/2016,Q3,266,4,VeryHigh,Isère,"	Grenoble",Auvergne-Rhône-Alpes,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,55,2,Medium,Loir-et-Cher,"	Blois",Centre-ValdeLoire,Central,D,2016
2016-Q3,G2016,1/7/2016,Q3,147,3,High,Loire,"	SaintEtienne",Auvergne-Rhône-Alpes,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,84,2,Medium,Loiret,"	Orléans",Centre-ValdeLoire,Central,D,2016
2016-Q3,G2016,1/7/2016,Q3,9,1,Low,Lozère,"	Mende",Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,118,3,High,Maine-et-Loire,"	Angers",PaysdelaLoire,West,D,2016
2016-Q3,G2016,1/7/2016,Q3,61,2,Medium,Manche,"	Saint-Lô",Normandie,North,D,2016
2016-Q3,G2016,1/7/2016,Q3,73,2,Medium,Marne,"	Reims",GrandEst,NorthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,44,1,Low,Mayenne,"	Laval",PaysdelaLoire,West,D,2016
2016-Q3,G2016,1/7/2016,Q3,20,1,Low,Meuse,"	BarleDuc",GrandEst,NorthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,121,3,High,Morbihan,"	Vannes",Bretagne,NorthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,163,3,High,Moselle,"	Metz",GrandEst,NorthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,26,1,Low,Nièvre,"	Nevers",Bourgogne-Franche-Comté,East,D,2016
2016-Q3,G2016,1/7/2016,Q3,481,4,VeryHigh,Nord,"	Lille",Hauts-de-France,North,D,2016
2016-Q3,G2016,1/7/2016,Q3,124,3,High,Oise,"	Beauvais",Hauts-de-France,North,D,2016
2016-Q3,G2016,1/7/2016,Q3,43,1,Low,Orne,"	Alençon",Normandie,North,D,2016
2016-Q3,G2016,1/7/2016,Q3,668,4,VeryHigh,Paris,Paris,Île-de-France,NorthCentral,D,2016
2016-Q3,G2016,1/7/2016,Q3,224,4,VeryHigh,Pas-de-Calais,"	Arras",Hauts-de-France,North,D,2016
2016-Q3,G2016,1/7/2016,Q3,92,2,Medium,Puy-de-Dôme,"	Clermont-Ferrand",Auvergne-Rhône-Alpes,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,106,3,High,Pyrénées-Atlantiques,"	Pau",Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,345,4,VeryHigh,Rhône,"	Lyon",Auvergne-Rhône-Alpes,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,81,2,Medium,Sarthe,LeMans,PaysdelaLoire,West,D,2016
2016-Q3,G2016,1/7/2016,Q3,240,4,VeryHigh,Seine-et-Marne,"	Melun",Île-de-France,NorthCentral,D,2016
2016-Q3,G2016,1/7/2016,Q3,222,4,VeryHigh,Seine-Maritime,"	Rouen",Normandie,North,D,2016
2016-Q3,G2016,1/7/2016,Q3,410,4,VeryHigh,Seine-Saint-Denis,"	Bobigny",Île-de-France,NorthCentral,D,2016
2016-Q3,G2016,1/7/2016,Q3,74,2,Medium,Somme,"	Amiens",Hauts-de-France,North,D,2016
2016-Q3,G2016,1/7/2016,Q3,67,2,Medium,Tarn,"	Albi",Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,44,1,Low,Tarn-et-Garonne,"		Montauban",Occitanie,South,D,2016
2016-Q3,G2016,1/7/2016,Q3,21,1,Low,TerritoiredeBelfort,"	Belfort",Bourgogne-Franche-Comté,East,D,2016
2016-Q3,G2016,1/7/2016,Q3,189,3,High,Val-d'Oise,Pontoise,Île-de-France,NorthCentral,D,2016
2016-Q3,G2016,1/7/2016,Q3,207,3,High,Val-de-Marne,"	Créteil",Île-de-France,NorthCentral,D,2016
2016-Q3,G2016,1/7/2016,Q3,238,4,VeryHigh,Var,"	Toulon",Provence-Alpes-Côted'Azur,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,122,3,High,Vaucluse,"	Avignon",Provence-Alpes-Côted'Azur,SouthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,98,3,High,Vendée,"	LaRochesurYon",PaysdelaLoire,West,D,2016
2016-Q3,G2016,1/7/2016,Q3,36,1,Low,Vienne,"Poitiers	",Nouvelle-Aquitaine,SouthWest,D,2016
2016-Q3,G2016,1/7/2016,Q3,64,2,Medium,Vosges,"	Epinal",GrandEst,NorthEast,D,2016
2016-Q3,G2016,1/7/2016,Q3,53,2,Medium,Yonne,"	Auxerre",Bourgogne-Franche-Comté,East,D,2016
2016-Q3,G2016,1/7/2016,Q3,215,4,VeryHigh,Yvelines,"	Versailles",Île-de-France,NorthCentral,D,2016
2016-Q3,G2016,1/7/2016,Q3,2318,4,VeryHigh,Île-de-France,Paris,Île-de-France,NorthCentral,R,2016
2016-Q3,G2016,1/7/2016,Q3,495,4,VeryHigh,Bretagne,Rennes,Bretagne,NorthWest,R,2016
2016-Q3,G2016,1/7/2016,Q3,1036,4,VeryHigh,Nouvelle-Aquitaine,Bordeaux,Nouvelle-Aquitaine,SouthWest,R,2016
2016-Q3,G2016,1/7/2016,Q3,1029,4,VeryHigh,Hauts-de-France,Lille,Hauts-de-France,North,R,2016
2016-Q3,G2016,1/7/2016,Q3,96,3,High,Corse,Ajaccio,Corse,South,R,2016
2016-Q3,G2016,1/7/2016,Q3,1017,4,VeryHigh,Occitanie,Toulouse,Occitanie,South,R,2016
2016-Q3,G2016,1/7/2016,Q3,411,4,VeryHigh,Bourgogne-Frenche-Comté,"	Dijon",Bourgogne-Franche-Comté,East,R,2016
2016-Q3,G2016,1/7/2016,Q3,518,4,VeryHigh,Normandie,Rouen,Normandie,North,R,2016
2016-Q3,G2016,1/7/2016,Q3,370,4,VeryHigh,Centre-ValdeLoire,Orleans,Centre-ValdeLoire,Central,R,2016
2016-Q3,G2016,1/7/2016,Q3,1156,4,VeryHigh,Provence-Alpes-Côted'Azur,Marseille,Provence-Alpes-Côted'Azur,SouthEast,R,2016
2016-Q3,G2016,1/7/2016,Q3,544,4,VeryHigh,PaysdelaLoire,Nantes,PaysdelaLoire,West,R,2016
2016-Q3,G2016,1/7/2016,Q3,1418,4,VeryHigh,Auvergne-Rhône-Alpes,Clermont-Ferrand,Auvergne-Rhône-Alpes,SouthEast,R,2016
2016-Q3,G2016,1/7/2016,Q3,852,4,VeryHigh,GrandEst,Strasbourg,GrandEst,NorthEast,R,2016
2016-Q3,G2016,1/7/2016,Q3,28,1,Low,FrenchGuiana,Cayenne,Nil,Nil,C,2016
2016-Q3,G2016,1/7/2016,Q3,89,2,Medium,Martinique,Fort-de-France,Nil,Nil,C,2016
2016-Q3,G2016,1/7/2016,Q3,125,3,High,LaRéunion,Saint-Denis,Nil,Nil,C,2016
2016-Q3,G2016,1/7/2016,Q3,72,2,Medium,Guadeloupe,Basse-Terre,Nil,Nil,C,2016
2016-Q3,G2016,1/7/2016,Q3,94,2,Medium,FrenchTeritories,Nil,Nil,Nil,C,2016
2017-Q3,G2017,1/7/2017,Q3,25,1,Low,Ariège,Foix,Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,40,1,Low,Cher,Bourges,Centre-ValdeLoire,Central,D,2017
2017-Q3,G2017,1/7/2017,Q3,92,2,Medium,Côtes-d'Armor,SaintBrieuc,Bretagne,NorthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,58,2,Medium,Dordogne,"	Périgueux",Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,95,3,High,Doubs,"	Besançon",Bourgogne-Franche-Comté,East,D,2017
2017-Q3,G2017,1/7/2017,Q3,77,2,Medium,Drôme,Valence,Bourgogne-Franche-Comté,East,D,2017
2017-Q3,G2017,1/7/2017,Q3,21,1,Low,Gers,"	Auch",Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,45,2,Medium,Haute-Corse,"	Bastia",Corse,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,26,1,Low,Hautes-Pyrénées,Tarbes,Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,203,3,High,Hauts-de-Seine,Nanterre,Île-de-France,NorthCentral,D,2017
2017-Q3,G2017,1/7/2017,Q3,141,3,High,Ille-et-Vilaine,"	Rennes",Bretagne,NorthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,82,2,Medium,Indre-et-Loire,"	Tours",Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,36,1,Low,Jura,LonsleSaunier,Bourgogne-Franche-Comté,East,D,2017
2017-Q3,G2017,1/7/2017,Q3,45,2,Medium,Landes,MontdeMarsan,Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,171,3,High,Loire-Atlantique,"	Nantes",PaysdelaLoire,West,D,2017
2017-Q3,G2017,1/7/2017,Q3,17,1,Low,Lot,"	Cahors",Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,46,2,Medium,Lot-et-Garonne,"	Agen",Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,101,3,High,Meurthe-et-Moselle,Nancy,GrandEst,NorthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,112,3,High,Pyrénées-Orientales,"	Perpignan",Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,98,3,High,Saône-et-Loire,Macon,Bourgogne-Franche-Comté,East,D,2017
2017-Q3,G2017,1/7/2017,Q3,84,2,Medium,Savoie,"	Savoie",Auvergne-Rhône-Alpes,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,82,2,Medium,Ain,BourgenBresse,Auvergne-Rhône-Alpes,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,74,2,Medium,Aisne,Laon,Hauts-de-France,North,D,2017
2017-Q3,G2017,1/7/2017,Q3,31,1,Low,Allier,Vichy,Auvergne-Rhône-Alpes,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,25,1,Low,Alpes-de-Haute-Provence,Digne,Provence-Alpes-Côted'Azur,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,313,4,VeryHigh,Alpes-Maritimes,Nice,Provence-Alpes-Côted'Azur,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,42,1,Low,Ardèche,Privas,Auvergne-Rhône-Alpes,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,25,1,Low,Ardennes,"	Charleville-Mézièes",GrandEst,NorthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,39,1,Low,Aube,Troyes,GrandEst,NorthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,65,2,Medium,Aude,Carcassonne,Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,30,1,Low,Aveyron,Rodez,Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,230,4,VeryHigh,Bas-Rhin,Strasbourg,GrandEst,NorthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,495,4,VeryHigh,Bouches-du-Rhône,Marseille,Provence-Alpes-Côted'Azur,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,112,3,High,Calvados,Caen,Normandie,North,D,2017
2017-Q3,G2017,1/7/2017,Q3,18,1,Low,Cantal,Aurillac,Auvergne-Rhône-Alpes,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,47,2,Medium,Charente,Angoulême,Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,106,3,High,Charente-Maritime,LaRochelle,Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,45,2,Medium,Corrèze,Brive,Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,31,1,Low,Corse-du-Sud,"	Ajaccio",Corse,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,83,2,Medium,Côte-d'Or,"	Dijon",Bourgogne-Franche-Comté,East,D,2017
2017-Q3,G2017,1/7/2017,Q3,6,1,Low,Creuse,"	Guéret",Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,50,2,Medium,Deux-Sèvres,"	Niort",Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,183,3,High,Essonne,"	Evry",Île-de-France,NorthCentral,D,2017
2017-Q3,G2017,1/7/2017,Q3,72,2,Medium,Eure,"	Evreux",Normandie,North,D,2017
2017-Q3,G2017,1/7/2017,Q3,81,2,Medium,Eure-et-Loir,Chartres,Centre-ValdeLoire,Central,D,2017
2017-Q3,G2017,1/7/2017,Q3,83,2,Medium,Finistère,"	Brest",Bretagne,NorthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,127,3,High,Gard,"	Nîmes",Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,297,4,VeryHigh,Gironde,"	Bordeaux",Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,109,3,High,Haut-Rhin,Colmar,GrandEst,NorthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,224,4,VeryHigh,Haute-Garonne,Toulouse,Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,24,1,Low,Haute-Loire,"	LePuy",Auvergne-Rhône-Alpes,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,21,1,Low,Haute-Marne,Chaumont,GrandEst,NorthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,29,1,Low,Haute-Saône,Vesol,Bourgogne-Franche-Comté,East,D,2017
2017-Q3,G2017,1/7/2017,Q3,125,3,High,Haute-Savoie,Annecy,Auvergne-Rhône-Alpes,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,31,1,Low,Hautes-Alpes,Gap,Provence-Alpes-Côted'Azur,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,250,4,VeryHigh,Hérault,Montpellier,Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,27,1,Low,Indre,Châteauroux,Centre-ValdeLoire,Central,D,2017
2017-Q3,G2017,1/7/2017,Q3,236,4,VeryHigh,Isère,"	Grenoble",Auvergne-Rhône-Alpes,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,64,2,Medium,Loir-et-Cher,"	Blois",Centre-ValdeLoire,Central,D,2017
2017-Q3,G2017,1/7/2017,Q3,145,3,High,Loire,"	SaintEtienne",Auvergne-Rhône-Alpes,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,98,3,High,Loiret,"	Orléans",Centre-ValdeLoire,Central,D,2017
2017-Q3,G2017,1/7/2017,Q3,5,1,Low,Lozère,"	Mende",Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,112,3,High,Maine-et-Loire,"	Angers",PaysdelaLoire,West,D,2017
2017-Q3,G2017,1/7/2017,Q3,56,2,Medium,Manche,"	Saint-Lô",Normandie,North,D,2017
2017-Q3,G2017,1/7/2017,Q3,92,2,Medium,Marne,"	Reims",GrandEst,NorthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,54,2,Medium,Mayenne,"	Laval",PaysdelaLoire,West,D,2017
2017-Q3,G2017,1/7/2017,Q3,26,1,Low,Meuse,"	BarleDuc",GrandEst,NorthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,113,3,High,Morbihan,"	Vannes",Bretagne,NorthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,136,3,High,Moselle,"	Metz",GrandEst,NorthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,19,1,Low,Nièvre,"	Nevers",Bourgogne-Franche-Comté,East,D,2017
2017-Q3,G2017,1/7/2017,Q3,410,4,VeryHigh,Nord,"	Lille",Hauts-de-France,North,D,2017
2017-Q3,G2017,1/7/2017,Q3,97,3,High,Oise,"	Beauvais",Hauts-de-France,North,D,2017
2017-Q3,G2017,1/7/2017,Q3,41,1,Low,Orne,"	Alençon",Normandie,North,D,2017
2017-Q3,G2017,1/7/2017,Q3,711,4,VeryHigh,Paris,Paris,Île-de-France,NorthCentral,D,2017
2017-Q3,G2017,1/7/2017,Q3,177,3,High,Pas-de-Calais,"	Arras",Hauts-de-France,North,D,2017
2017-Q3,G2017,1/7/2017,Q3,81,2,Medium,Puy-de-Dôme,"	Clermont-Ferrand",Auvergne-Rhône-Alpes,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,93,2,Medium,Pyrénées-Atlantiques,"	Pau",Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,336,4,VeryHigh,Rhône,"	Lyon",Auvergne-Rhône-Alpes,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,95,3,High,Sarthe,LeMans,PaysdelaLoire,West,D,2017
2017-Q3,G2017,1/7/2017,Q3,221,4,VeryHigh,Seine-et-Marne,"	Melun",Île-de-France,NorthCentral,D,2017
2017-Q3,G2017,1/7/2017,Q3,187,3,High,Seine-Maritime,"	Rouen",Normandie,North,D,2017
2017-Q3,G2017,1/7/2017,Q3,338,4,VeryHigh,Seine-Saint-Denis,"	Bobigny",Île-de-France,NorthCentral,D,2017
2017-Q3,G2017,1/7/2017,Q3,60,2,Medium,Somme,"	Amiens",Hauts-de-France,North,D,2017
2017-Q3,G2017,1/7/2017,Q3,61,2,Medium,Tarn,"	Albi",Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,39,1,Low,Tarn-et-Garonne,"		Montauban",Occitanie,South,D,2017
2017-Q3,G2017,1/7/2017,Q3,22,1,Low,TerritoiredeBelfort,"	Belfort",Bourgogne-Franche-Comté,East,D,2017
2017-Q3,G2017,1/7/2017,Q3,179,3,High,Val-d'Oise,Pontoise,Île-de-France,NorthCentral,D,2017
2017-Q3,G2017,1/7/2017,Q3,192,3,High,Val-de-Marne,"	Créteil",Île-de-France,NorthCentral,D,2017
2017-Q3,G2017,1/7/2017,Q3,231,4,VeryHigh,Var,"	Toulon",Provence-Alpes-Côted'Azur,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,70,2,Medium,Vaucluse,"	Avignon",Provence-Alpes-Côted'Azur,SouthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,93,2,Medium,Vendée,"	LaRochesurYon",PaysdelaLoire,West,D,2017
2017-Q3,G2017,1/7/2017,Q3,58,2,Medium,Vienne,"Poitiers	",Nouvelle-Aquitaine,SouthWest,D,2017
2017-Q3,G2017,1/7/2017,Q3,56,2,Medium,Vosges,"	Epinal",GrandEst,NorthEast,D,2017
2017-Q3,G2017,1/7/2017,Q3,37,1,Low,Yonne,"	Auxerre",Bourgogne-Franche-Comté,East,D,2017
2017-Q3,G2017,1/7/2017,Q3,223,4,VeryHigh,Yvelines,"	Versailles",Île-de-France,NorthCentral,D,2017
2017-Q3,G2017,1/7/2017,Q3,818,4,VeryHigh,Hauts-de-France,Lille,Hauts-de-France,North,R,2017
2017-Q3,G2017,1/7/2017,Q3,525,4,VeryHigh,PaysdelaLoire,Nantes,PaysdelaLoire,West,R,2017
2017-Q3,G2017,1/7/2017,Q3,429,4,VeryHigh,Bretagne,Rennes,Bretagne,NorthWest,R,2017
2017-Q3,G2017,1/7/2017,Q3,910,4,VeryHigh,Nouvelle-Aquitaine,Bordeaux,Nouvelle-Aquitaine,SouthWest,R,2017
2017-Q3,G2017,1/7/2017,Q3,76,2,Medium,Corse,Ajaccio,Corse,South,R,2017
